"","id","weight","airline","tweet"
"977","43752",3,"AlaskaAir","@AlaskaAir Well done Alaska! My first round trip on your Airline and I'm impressed.  I do believe I will switch gold status to you!"
"978","44223",3,"VirginAmerica","Customer service over the phone is never fun, but David at @VirginAmerica was super helpful! _"
"979","44479",1,"VirginAmerica","Dear @VirginAmerica please fly from Dallas to Boston because I miss the luxury of your planes.  Sincerely, College student with no leg room"
"980","44517",2,"JetBlue","@JetBlue He was on the phones. He knew exactly what to say and resolved my issue with great ease. Thank you again!"
"981","44639",1,"VirginAmerica","Plan for #CyberMonday was buy #Christmas gifts..but @VirginAmerica's FOMO sale was 2 good 2 miss! Happy Holidays to me!BOS-LAX, $198 r/t!"
"982","44723",3,"JetBlue","Despite my seatback TV not working, I have an awesome crew of Flight Attendants, plenty of snacks, and a smooth flight! Love @JetBlue "
"983","44946",2,"American","How come @southwestair is the only airline that is consistent and on-time?! They treat you like a human too. Never flying @americanair again"
"984","4500",-1,"SouthWest","@AP umm really? @SouthwestAir is always on time for my flights! Even out of ATL. Delta sucks!"
"985","45089",-1,"JetBlue","Santa Clause socks through TSA. Don't hate me cause you ain't me. (at @jetBlue Airways in Boston, MA) http://t.co/uQqRDG7lKY"
"986","45100",3,"VirginAmerica","@VirginAmerica thank you for switching the $35 a month plan to include unlimited talk time. It's comforting to have that in emergencies!"
"987","45121",-1,"Delta","@DeltaAssist I called them.  They say wait 24 hours.  Suggest I use confirmation code only.  So you can find me with conf code but not acct"
"988","45472",-2,"Delta","Hey @TSA - whatÃ¢â‚¬â„¢s up with revoking TSAPre from me for the day on my @DeltaAssist flight? Severe inconvenience."
"989","45505",0,"United","@united If u would like to call me sometime this afternoon (after 4 PM Central US time), I can explain what the problem is with your process"
"990","4565",2,"American","@AmericanAir #mayling  In GRR one of the best agents anywhere!!! Also loves her jo!"
"991","45655",1,"VirginAmerica","@VirginAmerica Thank You for everything, there is nothing but love from here, I hope that issue is resolved and didn't happen to others"
"992","45761",-1,"VirginAmerica",".@VirginAmerica's poor gate agent is doing an excellent job at keeping composure given delays. Treating everyone nicely despite frustration"
"993","45778",1,"JetBlue","I have to say @JetBlue going from cancelled to rebooked in 10 mins is pretty good! Emails, phone call, and a new flight out of OAK! Thanks!"
"994","45801",-1,"American","@AmericanAir WE BLOWING SHIT UP from @theholykuran @cloutgod @nikowavy"
"995","45860",2,"JetBlue","@ejbrooks Hope @jetblue stands their ground @MatthewLush. They made the right call. I hate when fellow gays play the cute card like this."
"996","45975",1,"AlaskaAir","Tomorrows Rookie post is all about an @Delta flyer doing a switch to @AlaskaAir - is it a good idea or to credit to AS &amp; fly DL? #FACTS"
"997","45989",0,"AlaskaAir","Rec'd my 75K packet from @AlaskaAir! Yesterday I booked some great trips on their Cyber Mon. sale. Still not too late for fellow travelers!"
"998","46040",0,"United","@united Beijing flight had wifi but #apple only no #andriod support stuck #howtotrainyourdragon #thanksfornap"
"999","46070",-2,"United","@rubycanine @united Ouch really?! Sorry to hear that dude! Also can't wait to see you at MFF! :D"
"1000","46434",1,"VirginAmerica","@alexrkonrad @VirginAmerica never been. United and Delta were always cheaper."
"1001","46534",-1,"SouthWest","The Columbus Dispatch is reporting that a fire from a heating cart damaged a parked @SouthwestAir plane early this morning. No injuries."
"1002","46601",-1,"SouthWest","Sad we didn't get a launch. I'm flying out tomorrow so hoping I can push back my @SouthwestAir flight &amp; see history/#Orion fly! #sospacedout"
"1003","46697",-1,"American","The Ultimate Guide to Florida in @TravlandLeisure Dec. issue. A myriad of nonstop options @AllegiantTravel @FlyFrontier @Delta @AmericanAir"
"1004","46700",-1,"AlaskaAir","@rgerben @AlaskaAir I feel you, Rebecca, IÃ¢â‚¬â„¢m losing my Gold this year too. Makes me so sad."
"1005","4671",-1,"American","@AmericanAir why wouldn't AA have a flight from Chicago to Quebec City?  Gonna have to fly United and I hate them.  Yours a CKey guy"
"1006","46825",-2,"JetBlue","Did you miss @ConnectMindsÃ¢â‚¬â„¢ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? DonÃ¢â‚¬â„¢t worry, you can watch it here - http://t.co/NLHveClIc5"
"1007","46969",1,"JetBlue","@JetBlue Here are our Top 5 Roadtrip Apps You Can't Leave Without - http://t.co/udIu3sKjk8 plz retweet."
"1008","46982",-1,"United","Traveling home on @united 100% better than our travel to Texas on @AmericanAir Will never travel American again, rude and horrible service!"
"1009","46996",-2,"United","Waiting for a reply from @united about this job I put in for is so unnerving Ã°Å¸ËœÂ© #anxious Ã°Å¸ËœÂ°"
"1010","47002",3,"JetBlue","@FLLFlyer @JetBlue @Avis Thanks for a great flight, stress free airport experience, and easy peasy rental car experience. Great vacay start!"
"1011","47014",-2,"American","@OneMileataTime @AmericanAir Wait, really? You're living life, wrong, then."
"1012","47079",3,"American","Holy fast speed @AmericanAir! inflight #WifiOnboard AA240 LAX - DCA is WICKED fast! New Plane, new speed, new awesomeness!! #frequentflier"
"1013","47427",1,"AlaskaAir","I find it ironic that we arrived at gate L8. Besides the delay, the flight was great! Awesome crew and smooth ride! #iflyalaska @AlaskaAir"
"1014","47496",0,"American","@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir"
"1015","47497",0,"United","@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir"
"1016","47597",-1,"SouthWest","Had to take a non-Southwest airline today for the first time in years. Didn't realize I'd miss you this much @SouthwestAir"
"1017","47705",-1,"American","@AmericanAir Epic fail 4 friends traveling to Maui-Mech prob took hrs- now person escort off by police Now need crew &amp; won't leave till 12/7"
"1018","47739",-1,"SouthWest","@SouthwestAir Is your website having login issues? Won't let me login."
"1019","47745",0,"SouthWest","So sensible &amp; functional to ease stress and give opp to practice the experience. Do what is hard, &amp; repeat. @ron_fournier @SouthwestAir @AP"
"1020","4775",-1,"American","Now that's how you do a 9/11 tweet. RT @AmericanAir: Today, we pause to remember those we lost. They will forever be in our hearts."
"1021","47801",-1,"JetBlue","@JetBlue we are on our way back to the east coast SFO-BOS. This guy can't wait for the snacks! http://t.co/UscODUgeeu"
"1022","48157",-1,"United","@united address to complaint"
"1023","48222",0,"United","#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca"
"1024","48998",-1,"American","@AmericanAir just boarded 43. Looks like 15min delay. Cancelled my original flight then moved me out of the exit row at boarding. #NoWorries"
"1025","49008",-1,"United","@united flight back to SFO from SLC cancelled by ATC, but auto-rebooked.  Check your flights folks #mpeis #thanksUAL #1k"
"1026","49076",-1,"VirginAmerica","@VirginAmerica if you cannot control the weather I will not be upset though."
"1027","49141",2,"VirginAmerica","@VirginAmerica @flySFO REALLY? The Mega Storm isn't here and my flight to SD is 2.5 hours late?! Keep me safe, yes, but sane would be good."
"1028","49221",2,"VirginAmerica","Upgraded my whole team to 1st class &amp; main cabin select! Best way to deal with a delay. Free movies &amp; food. Strategy. @VirginAmerica"
"1029","49306",-1,"United","Scheduled to fly into SF during what CNN calls a ""river in the sky."" Schools are cancelled but @united says flights are on-schedule."
"1030","49501",-2,"VirginAmerica","Thanks @VirginAmerica for having a buggy online shopping cart. For the second time in a row I am stuck paying  $100 more for my flight."
"1031","49564",-1,"AlaskaAir","Food, drinks, good wi-fi, Miles Davis muzak at the @cathaypacificUS lounge--not a bad life if you are stuck at SFO. #iflyalaska @AlaskaAir"
"1032","49604",0,"AlaskaAir","Another amazing #customerservice experience with @AlaskaAir today--acknowledging an issue without me even reaching out!"
"1033","49681",-1,"American","Guy next to me on @AmericanAir upset at flight attendant because he wants pasta and only steak is left. #preorder"
"1034","49823",0,"AlaskaAir","@AlaskaAir gate attendant running delayed AS461 flt out of SEA to BLI at gate D3 is great. promote that guy."
"1035","49864",0,"American","Tough issues ahead for @AmericanAir -@USAirways merger http://t.co/AT0goOTGoS #travel #air #merger #transportation"
"1036","49865",4,"JetBlue","What a lovely, welcoming, stress free morning thank you @JetBlue I love flying JB everyone is always great. #mividajdm"
"1037","4988",-1,"JetBlue","@HayesGrier I'm sorry you had such a bad time with @USAirways you should try @JetBlue my family loves it!(: love you!!"
"1038","49919",-1,"VirginAmerica","I never get tired of this @VirginAmerica safety video. makes me wanna dance."
"1039","49981",1,"JetBlue","@AmericanAir is terrible. As a former Priority Gold customer I used to love flying your airline. @JetBlue &amp; @VirginAmerica would have never"
"1040","50166",-1,"JetBlue","We fly @JetBlue a lot. Seems she's always delayed coming home, but always on time when she's leaving. http://t.co/mBN1blE198"
"1041","50171",1,"VirginAmerica","Thanks @VirginAmerica for letting me jump to an earlier flight free of charge! I first flew with you in June and I am never looking back!"
"1042","50366",-1,"SouthWest","@SouthwestAir - Trying to change destination airport for an upcoming flight online &amp; can't seem to do. Am I missing something? (OAK to SFO)"
"1043","50594",-1,"VirginAmerica","In the air with @virginamerica. Not bad... I could get used to this... #virginamerica #alpacaintheair http://t.co/AOW8QcNq5S"
"1044","50715",1,"JetBlue","Finally, enjoyed holiday party with @JetBlue #DFW, my old team. Miss 'em, love 'em - time to let go now. #alwaysbeahugepartofme #Thanksagain"
"1045","50786",-1,"American","can't WAIT to hit gold-ruby-sapphire-diamond status on @AmericanAir so I can sit in that big roomy seat longer than those group 1-5 losers!"
"1046","50814",1,"AlaskaAir","@AlaskaAir Thanks for flight credit emails from Flt 62 issues yesterday. Judy &amp; Isaiah were great &amp; they're on Flt 73 today. Awesome."
"1047","50972",-1,"United","@united did a platinum status match and then did &gt;3 times mqms needed for moving from platinum to 1K but am still stuck. What gives?"
"1048","51212",1,"VirginAmerica","Wow! I've never been to an airport BEFORE Security opens! @VirginAmerica https://t.co/R9LrwHW0hv"
"1049","51288",-1,"American",": Ã¢â‚¬Å“If your request applies to any of the areas below Ã¢â‚¬Â¦ contact that area for assistance. Your issue will not be forwarded.Ã¢â‚¬ÂÃ¢â‚¬â€@AmericanAir"
"1050","51328",-1,"VirginAmerica","@CortJstr You're flying @VirginAmerica aren't you? I hate that they have no direct flights to Vegas from Dulles."
"1051","51338",2,"United","@united Never reserved a seat via twitter! Tnx for prompt response! Now if u can hook me up with a #lieflat seat, i'll be forever loyal ;)"
"1052","51380",2,"VirginAmerica","Flying @VirginAmerica is great except for the dreadful safety tips ""music video."" A sharp stick in my ear is preferable. ""Robot rap,"" guys."
"1053","51418",-1,"SouthWest","If anyone needs me I'll be on the @SouthwestAir flight at @JohnWayneAir runway waiting for clearance departure to SFO. #delays"
"1054","51760",-2,"American","@AmericanAir just trying to change my flight, help a broke millennial out Ã°Å¸â„¢ÂÃ¢Å“Ë†Ã¯Â¸Â"
"1055","51799",-1,"SouthWest","Oboard a #united flight .... I MISS YOU @SouthwestAir .... I wish I could fly you everywhere!!! Start flights to Palm Springs Please!!!!!!!"
"1056","51925",0,"VirginAmerica","Ã¢â‚¬Å“@VirginAmerica: The cabin goin' up on a Tuesday. Well every day, really. http://t.co/xL8ZYAIj19Ã¢â‚¬Â this is a bad tweet"
"1057","52039",2,"AlaskaAir","@poppaboo yes @AlaskaAir is amazing, very sad they'll be gone in a few years. Delta and southwest are good as well"
"1058","52052",2,"AlaskaAir","_@dandickau21: Huge thank you to @AlaskaAir for helping switch a flight. there's a reason I always try to fly with Alaska._They're the best!"
"1059","52132",-1,"United","@JoeyKimTV @united Sad to hear that!  :("
"1060","52173",-2,"American","@rakeshlobster @AmericanAir .  Oh you poor thing.  Douchbag."
"1061","52210",1,"AlaskaAir","Grew up eating @AlaskaAir meals, set the bar pretty high. Flying other airlines was a real let-down. Miss free meals in coach though."
"1062","5222",-1,"United","ONE WEEK until @united flies me to #Houston. Can't wait to be reunited with the bestie. :D"
